sample_id,total,alt,study,sample_id_rep,individual_id
ERR188334,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/34/ERR188334/sra_human_v3_21_in2064_att0/ERR188334!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/34/ERR188334/sra_human_v3_21_in2064_att0/ERR188334!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188334,NA20543
ERR188434,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/34/ERR188434/sra_human_v3_21_in2164_att0/ERR188434!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/34/ERR188434/sra_human_v3_21_in2164_att0/ERR188434!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188434,NA19209
ERR188443,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/43/ERR188443/sra_human_v3_21_in2173_att0/ERR188443!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/43/ERR188443/sra_human_v3_21_in2173_att0/ERR188443!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188443,HG00130
ERR188243,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/43/ERR188243/sra_human_v3_21_in1973_att0/ERR188243!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/43/ERR188243/sra_human_v3_21_in1973_att0/ERR188243!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188243,NA19098
ERR188343,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/43/ERR188343/sra_human_v3_21_in2073_att0/ERR188343!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/43/ERR188343/sra_human_v3_21_in2073_att0/ERR188343!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188343,NA20589
ERR188143,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/43/ERR188143/sra_human_v3_21_in1873_att0/ERR188143!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/43/ERR188143/sra_human_v3_21_in1873_att0/ERR188143!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188143,NA18487
ERR188043,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/43/ERR188043/sra_human_v3_21_in1773_att0/ERR188043!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/43/ERR188043/sra_human_v3_21_in1773_att0/ERR188043!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188043,HG00384
ERR188395,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/95/ERR188395/sra_human_v3_21_in2125_att4/ERR188395!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/95/ERR188395/sra_human_v3_21_in2125_att4/ERR188395!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188395,HG00365
ERR188295,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/95/ERR188295/sra_human_v3_21_in2025_att0/ERR188295!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/95/ERR188295/sra_human_v3_21_in2025_att0/ERR188295!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188295,NA20757
ERR188095,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/95/ERR188095/sra_human_v3_21_in1825_att0/ERR188095!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/95/ERR188095/sra_human_v3_21_in1825_att0/ERR188095!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188095,HG00137
ERR188195,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/95/ERR188195/sra_human_v3_21_in1925_att0/ERR188195!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/95/ERR188195/sra_human_v3_21_in1925_att0/ERR188195!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188195,NA20792
ERR188471,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/71/ERR188471/sra_human_v3_21_in2201_att0/ERR188471!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/71/ERR188471/sra_human_v3_21_in2201_att0/ERR188471!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188471,NA19130
ERR188071,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/71/ERR188071/sra_human_v3_21_in1801_att0/ERR188071!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/71/ERR188071/sra_human_v3_21_in1801_att0/ERR188071!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188071,HG00114
ERR188171,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/71/ERR188171/sra_human_v3_21_in1901_att0/ERR188171!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/71/ERR188171/sra_human_v3_21_in1901_att0/ERR188171!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188171,NA20783
ERR188371,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/71/ERR188371/sra_human_v3_21_in2101_att0/ERR188371!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/71/ERR188371/sra_human_v3_21_in2101_att0/ERR188371!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188371,NA11920
ERR188271,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/71/ERR188271/sra_human_v3_21_in2001_att0/ERR188271!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/71/ERR188271/sra_human_v3_21_in2001_att0/ERR188271!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188271,HG00246
ERR188406,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/06/ERR188406/sra_human_v3_21_in2136_att4/ERR188406!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/06/ERR188406/sra_human_v3_21_in2136_att4/ERR188406!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188406,NA20828
ERR188106,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/06/ERR188106/sra_human_v3_21_in1836_att0/ERR188106!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/06/ERR188106/sra_human_v3_21_in1836_att0/ERR188106!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188106,HG00247
ERR188206,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/06/ERR188206/sra_human_v3_21_in1936_att0/ERR188206!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/06/ERR188206/sra_human_v3_21_in1936_att0/ERR188206!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188206,HG00100
ERR188306,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/06/ERR188306/sra_human_v3_21_in2036_att0/ERR188306!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/06/ERR188306/sra_human_v3_21_in2036_att0/ERR188306!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188306,NA19138
ERR188427,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/27/ERR188427/sra_human_v3_21_in2157_att0/ERR188427!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/27/ERR188427/sra_human_v3_21_in2157_att0/ERR188427!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188427,NA19159
ERR188127,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/27/ERR188127/sra_human_v3_21_in1857_att0/ERR188127!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/27/ERR188127/sra_human_v3_21_in1857_att0/ERR188127!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188127,HG00334
ERR188027,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/27/ERR188027/sra_human_v3_21_in1757_att0/ERR188027!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/27/ERR188027/sra_human_v3_21_in1757_att0/ERR188027!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188027,NA07056
ERR188227,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/27/ERR188227/sra_human_v3_21_in1957_att0/ERR188227!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/27/ERR188227/sra_human_v3_21_in1957_att0/ERR188227!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188227,NA12874
ERR188327,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/27/ERR188327/sra_human_v3_21_in2057_att0/ERR188327!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/27/ERR188327/sra_human_v3_21_in2057_att0/ERR188327!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188327,NA06985
ERR188050,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/50/ERR188050/sra_human_v3_21_in1780_att0/ERR188050!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/50/ERR188050/sra_human_v3_21_in1780_att0/ERR188050!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188050,NA20518
ERR188150,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/50/ERR188150/sra_human_v3_21_in1880_att0/ERR188150!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/50/ERR188150/sra_human_v3_21_in1880_att0/ERR188150!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188150,HG00366
ERR188350,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/50/ERR188350/sra_human_v3_21_in2080_att0/ERR188350!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/50/ERR188350/sra_human_v3_21_in2080_att0/ERR188350!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188350,NA12399
ERR188250,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/50/ERR188250/sra_human_v3_21_in1980_att0/ERR188250!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/50/ERR188250/sra_human_v3_21_in1980_att0/ERR188250!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188250,HG00272
ERR188450,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/50/ERR188450/sra_human_v3_21_in2180_att0/ERR188450!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/50/ERR188450/sra_human_v3_21_in2180_att0/ERR188450!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188450,HG00235
ERR188462,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/62/ERR188462/sra_human_v3_21_in2192_att0/ERR188462!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/62/ERR188462/sra_human_v3_21_in2192_att0/ERR188462!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188462,HG00375
ERR188162,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/62/ERR188162/sra_human_v3_21_in1892_att0/ERR188162!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/62/ERR188162/sra_human_v3_21_in1892_att0/ERR188162!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188162,NA18508
ERR188062,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/62/ERR188062/sra_human_v3_21_in1792_att0/ERR188062!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/62/ERR188062/sra_human_v3_21_in1792_att0/ERR188062!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188062,NA11992
ERR188262,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/62/ERR188262/sra_human_v3_21_in1992_att0/ERR188262!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/62/ERR188262/sra_human_v3_21_in1992_att0/ERR188262!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188262,NA12283
ERR188362,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/62/ERR188362/sra_human_v3_21_in2092_att4/ERR188362!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/62/ERR188362/sra_human_v3_21_in2092_att4/ERR188362!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188362,HG00371
ERR188415,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/15/ERR188415/sra_human_v3_21_in2145_att0/ERR188415!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/15/ERR188415/sra_human_v3_21_in2145_att0/ERR188415!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188415,NA12058
ERR188115,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/15/ERR188115/sra_human_v3_21_in1845_att0/ERR188115!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/15/ERR188115/sra_human_v3_21_in1845_att0/ERR188115!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188115,HG00382
ERR188215,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/15/ERR188215/sra_human_v3_21_in1945_att0/ERR188215!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/15/ERR188215/sra_human_v3_21_in1945_att0/ERR188215!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188215,HG00361
ERR188315,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/15/ERR188315/sra_human_v3_21_in2045_att0/ERR188315!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/15/ERR188315/sra_human_v3_21_in2045_att0/ERR188315!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188315,HG00120
ERR188168,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/68/ERR188168/sra_human_v3_21_in1898_att0/ERR188168!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/68/ERR188168/sra_human_v3_21_in1898_att0/ERR188168!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188168,HG00346
ERR188068,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/68/ERR188068/sra_human_v3_21_in1798_att0/ERR188068!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/68/ERR188068/sra_human_v3_21_in1798_att0/ERR188068!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188068,NA20759
ERR188268,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/68/ERR188268/sra_human_v3_21_in1998_att0/ERR188268!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/68/ERR188268/sra_human_v3_21_in1998_att0/ERR188268!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188268,NA19095
ERR188368,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/68/ERR188368/sra_human_v3_21_in2098_att5/ERR188368!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/68/ERR188368/sra_human_v3_21_in2098_att5/ERR188368!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188368,HG00105
ERR188468,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/68/ERR188468/sra_human_v3_21_in2198_att1/ERR188468!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/68/ERR188468/sra_human_v3_21_in2198_att1/ERR188468!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188468,HG00154
ERR188386,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/86/ERR188386/sra_human_v3_21_in2116_att0/ERR188386!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/86/ERR188386/sra_human_v3_21_in2116_att0/ERR188386!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188386,NA20521
ERR188286,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/86/ERR188286/sra_human_v3_21_in2016_att0/ERR188286!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/86/ERR188286/sra_human_v3_21_in2016_att0/ERR188286!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188286,NA20805
ERR188086,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/86/ERR188086/sra_human_v3_21_in1816_att0/ERR188086!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/86/ERR188086/sra_human_v3_21_in1816_att0/ERR188086!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188086,NA11892
ERR188186,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/86/ERR188186/sra_human_v3_21_in1916_att0/ERR188186!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/86/ERR188186/sra_human_v3_21_in1916_att0/ERR188186!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188186,HG00115
ERR188425,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/25/ERR188425/sra_human_v3_21_in2155_att0/ERR188425!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/25/ERR188425/sra_human_v3_21_in2155_att0/ERR188425!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188425,HG00187
ERR188025,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/25/ERR188025/sra_human_v3_21_in1755_att0/ERR188025!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/25/ERR188025/sra_human_v3_21_in1755_att0/ERR188025!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188025,HG00377
ERR188125,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/25/ERR188125/sra_human_v3_21_in1855_att0/ERR188125!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/25/ERR188125/sra_human_v3_21_in1855_att0/ERR188125!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188125,NA20826
ERR188325,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/25/ERR188325/sra_human_v3_21_in2055_att0/ERR188325!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/25/ERR188325/sra_human_v3_21_in2055_att0/ERR188325!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188325,NA06984
ERR188225,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/25/ERR188225/sra_human_v3_21_in1955_att0/ERR188225!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/25/ERR188225/sra_human_v3_21_in1955_att0/ERR188225!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188225,NA19152
ERR188152,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/52/ERR188152/sra_human_v3_21_in1882_att0/ERR188152!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/52/ERR188152/sra_human_v3_21_in1882_att0/ERR188152!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188152,NA12751
ERR188052,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/52/ERR188052/sra_human_v3_21_in1782_att0/ERR188052!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/52/ERR188052/sra_human_v3_21_in1782_att0/ERR188052!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188052,NA20541
ERR188252,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/52/ERR188252/sra_human_v3_21_in1982_att0/ERR188252!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/52/ERR188252/sra_human_v3_21_in1982_att0/ERR188252!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188252,NA20544
ERR188352,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/52/ERR188352/sra_human_v3_21_in2082_att0/ERR188352!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/52/ERR188352/sra_human_v3_21_in2082_att0/ERR188352!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188352,NA18909
ERR188452,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/52/ERR188452/sra_human_v3_21_in2182_att0/ERR188452!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/52/ERR188452/sra_human_v3_21_in2182_att0/ERR188452!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188452,NA20515
ERR188458,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/58/ERR188458/sra_human_v3_21_in2188_att1/ERR188458!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/58/ERR188458/sra_human_v3_21_in2188_att1/ERR188458!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188458,NA20516
ERR188358,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/58/ERR188358/sra_human_v3_21_in2088_att0/ERR188358!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/58/ERR188358/sra_human_v3_21_in2088_att0/ERR188358!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188358,HG00367
ERR188258,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/58/ERR188258/sra_human_v3_21_in1988_att0/ERR188258!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/58/ERR188258/sra_human_v3_21_in1988_att0/ERR188258!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188258,NA20530
